101 8 4
[36 3 1] <0> 
[36 3 2] <0> 
[36 3 3] <0> 
[36 4 0] <0> 
[36 4 1] <0> 
[36 4 2] <0> 
[36 4 3] <0> 
[36 5 0] <0> 
[36 5 1] <0> 
[36 5 2] <0> 
[36 5 3] <0> 
[36 6 0] <0> 
[36 6 1] <0> 
[36 6 2] <0> 
[36 6 3] <0> 
[36 7 0] <0> 
[36 7 1] <0> 
[36 7 2] <0> 
[36 7 3] <0> 
[37 0 0] <0> 
[37 0 1] <0> 
[37 0 2] <0> 
[37 0 3] <0> 
[37 1 0] <0> 
[37 1 1] <0> 
[37 1 2] <0> 
[37 1 3] <0> 
[37 2 0] <0> 
[37 2 1] <0> 
[37 2 2] <0> 
[37 2 3] <0> 
[37 3 0] <0> 
[37 3 1] <0> 
[37 3 2] <0> 
[37 3 3] <0> 
[37 4 0] <0> 
[37 4 1] <0> 
[37 4 2] <0> 
[37 4 3] <0> 
[37 5 0] <0> 
[37 5 1] <0> 
[37 5 2] <0> 
[37 5 3] <0> 
[37 6 0] <0> 
[37 6 1] <0> 
[37 6 2] <0> 
[37 6 3] <0> 
[37 7 0] <0> 
[37 7 1] <0> 
[37 7 2] <0> 
[37 7 3] <1> 25,4 
[38 0 0] <0> 
[38 0 1] <0> 
[38 0 2] <0> 
[38 0 3] <0> 
[38 1 0] <0> 
[38 1 1] <0> 
[38 1 2] <0> 
[38 1 3] <0> 
[38 2 0] <0> 
[38 2 1] <0> 
[38 2 2] <0> 
[38 2 3] <0> 
[38 3 0] <0> 
[38 3 1] <0> 
[38 3 2] <1> 14,3 
[38 3 3] <1> 14,4 
[38 4 0] <0> 
[38 4 1] <0> 
[38 4 2] <0> 
[38 4 3] <0> 
[38 5 0] <0> 
[38 5 1] <1> 19,7 
[38 5 2] <1> 18,9 
[38 5 3] <0> 
[38 6 0] <1> 15,2 
[38 6 1] <0> 
[38 6 2] <1> 21,3 
[38 6 3] <0> 
[38 7 0] <0> 
[38 7 1] <0> 
[38 7 2] <0> 
[38 7 3] <2> 25,4 26,2 
[39 0 0] <0> 
[39 0 1] <0> 
[39 0 2] <0> 
[39 0 3] <0> 
[39 1 0] <0> 
[39 1 1] <0> 
[39 1 2] <0> 
[39 1 3] <0> 
[39 2 0] <0> 
[39 2 1] <0> 
[39 2 2] <0> 
[39 2 3] <0> 
[39 3 0] <0> 
[39 3 1] <0> 
[39 3 2] <1> 14,3 
[39 3 3] <1> 14,4 
[39 4 0] <0> 
[39 4 1] <0> 
[39 4 2] <0> 
[39 4 3] <0> 
[39 5 0] <0> 
[39 5 1] <1> 19,7 
[39 5 2] <2> 18,9 25,7 
[39 5 3] <0> 
[39 6 0] <2> 15,2 15,6 
[39 6 1] <0> 
[39 6 2] <2> 15,12 21,3 
[39 6 3] <2> 16,8 19,14 
[39 7 0] <1> 23,4 
[39 7 1] <1> 21,3 
[39 7 2] <0> 
[39 7 3] <2> 25,4 26,2 
[40 0 0] <0> 
[40 0 1] <0> 
[40 0 2] <0> 
[40 0 3] <0> 
[40 1 0] <0> 
[40 1 1] <0> 
[40 1 2] <0> 
[40 1 3] <0> 
[40 2 0] <0> 
[40 2 1] <0> 
[40 2 2] <0> 
[40 2 3] <0> 
[40 3 0] <0> 
[40 3 1] <0> 
[40 3 2] <2> 14,3 16,4 
[40 3 3] <4> 14,4 14,6 14,7 14,9 
[40 4 0] <0> 
[40 4 1] <0> 
[40 4 2] <0> 
[40 4 3] <0> 
[40 5 0] <2> 24,8 24,19 
[40 5 1] <7> 17,12 19,7 21,7 22,6 23,9 23,10 24,7 
[40 5 2] <9> 14,4 15,10 15,12 18,9 19,8 20,11 22,6 25,7 25,16 
[40 5 3] <4> 18,12 19,7 21,7 24,6 
[40 6 0] <2> 15,2 15,6 
[40 6 1] <1> 21,12 
[40 6 2] <2> 15,12 21,3 
[40 6 3] <6> 14,3 16,8 17,12 19,14 20,12 22,13 
[40 7 0] <2> 23,4 26,5 
[40 7 1] <2> 21,3 24,2 
[40 7 2] <0> 
[40 7 3] <2> 25,4 26,2 
[41 0 0] <0> 
[41 0 1] <0> 
[41 0 2] <0> 
[41 0 3] <0> 
[41 1 0] <0> 
[41 1 1] <0> 
[41 1 2] <0> 
[41 1 3] <0> 
[41 2 0] <0> 
[41 2 1] <0> 
[41 2 2] <1> 20,10 
[41 2 3] <0> 
[41 3 0] <4> 14,2 15,3 17,10 24,2 
[41 3 1] <4> 14,4 14,6 19,11 24,9 
[41 3 2] <1> 16,4 
[41 3 3] <3> 14,6 14,7 14,9 
[41 4 0] <0> 
[41 4 1] <0> 
[41 4 2] <0> 
[41 4 3] <0> 
[41 5 0] <5> 18,9 23,10 24,8 24,19 25,6 
[41 5 1] <13> 16,2 17,12 19,7 20,12 21,7 22,4 22,6 23,9 23,10 24,7 24,8 25,6 26,10 
[41 5 2] <15> 14,4 15,10 15,12 15,14 18,9 18,19 19,8 20,11 22,6 23,10 24,8 24,14 25,7 25,16 26,8 
[41 5 3] <9> 15,12 16,3 17,16 18,12 19,7 21,7 22,10 24,6 26,19 
[41 6 0] <2> 15,2 15,6 
[41 6 1] <3> 16,2 21,12 23,16 
[41 6 2] <5> 15,2 15,12 17,10 21,3 21,7 
[41 6 3] <14> 14,3 14,10 16,8 16,13 16,17 17,12 19,14 20,12 20,13 21,12 22,4 22,13 23,11 25,15 
[41 7 0] <5> 14,4 22,3 23,3 23,4 26,5 
[41 7 1] <4> 21,3 24,2 25,4 25,6 
[41 7 2] <1> 25,4 
[41 7 3] <2> 25,4 26,2 
[42 0 0] <0> 
[42 0 1] <0> 
[42 0 2] <0> 
[42 0 3] <0> 
[42 1 0] <0> 
[42 1 1] <0> 
[42 1 2] <0> 
[42 1 3] <0> 
[42 2 0] <0> 
[42 2 1] <0> 
[42 2 2] <1> 20,10 
[42 2 3] <1> 19,13 
[42 3 0] <7> 14,2 15,2 15,3 17,10 18,8 22,9 24,2 
[42 3 1] <6> 14,4 14,6 16,4 17,3 19,11 24,9 
[42 3 2] <3> 15,4 18,3 26,11 
[42 3 3] <9> 14,5 14,7 14,9 16,4 16,5 17,9 21,6 24,7 24,9 
[42 4 0] <2> 17,13 25,17 
[42 4 1] <0> 
[42 4 2] <0> 
[42 4 3] <0> 
[42 5 0] <15> 14,4 15,8 15,11 15,12 16,14 18,9 19,10 20,9 21,9 23,10 24,8 24,9 24,19 25,6 26,15 
[42 5 1] <20> 16,2 16,15 17,12 19,7 19,12 20,9 20,12 20,17 21,7 21,8 21,17 22,4 22,6 23,9 24,4 24,7 24,8 24,14 25,6 26,10 
[42 5 2] <30> 14,4 14,5 14,12 14,14 15,10 15,12 15,14 16,11 17,12 17,16 18,9 18,15 18,19 19,8 20,4 20,11 21,7 21,9 22,6 22,8 23,4 23,10 24,8 24,14 25,6 25,7 25,16 25,17 26,8 26,9 
[42 5 3] <14> 15,12 16,3 17,16 18,12 19,7 19,19 21,7 21,8 22,10 23,17 23,19 24,6 26,15 26,19 
[42 6 0] <5> 15,2 15,6 15,16 16,2 18,6 
[42 6 1] <10> 15,2 15,4 16,2 16,13 16,18 17,15 19,5 19,14 21,12 23,16 
[42 6 2] <8> 15,2 15,12 17,10 18,12 21,3 21,7 23,13 23,19 
[42 6 3] <28> 14,3 14,4 14,10 15,7 15,10 16,2 16,3 16,5 16,8 16,12 16,13 16,17 16,18 17,12 17,15 18,12 18,13 19,14 20,12 20,13 21,12 21,13 21,15 22,4 22,13 23,11 23,16 25,15 
[42 7 0] <10> 14,4 15,7 16,6 17,8 22,3 23,3 23,4 23,7 25,2 26,5 
[42 7 1] <8> 14,3 15,3 20,14 21,3 24,2 24,3 25,4 25,6 
[42 7 2] <3> 23,4 24,12 25,4 
[42 7 3] <2> 24,7 25,4 
[43 0 0] <0> 
[43 0 1] <1> 18,3 
[43 0 2] <0> 
[43 0 3] <0> 
[43 1 0] <0> 
[43 1 1] <0> 
[43 1 2] <0> 
[43 1 3] <0> 
[43 2 0] <6> 18,12 19,13 21,11 23,2 25,18 26,15 
[43 2 1] <5> 18,12 18,16 19,10 24,13 25,18 
[43 2 2] <3> 20,10 22,18 24,10 
[43 2 3] <2> 17,12 19,13 
[43 3 0] <16> 14,2 14,3 14,9 15,2 15,3 15,8 17,10 18,8 18,9 21,4 21,5 22,9 23,12 24,2 25,9 26,11 
[43 3 1] <13> 14,3 14,4 14,6 14,7 16,2 16,4 17,3 17,13 20,3 20,9 21,6 24,9 25,5 
[43 3 2] <7> 14,9 15,4 16,6 17,6 18,3 20,3 26,11 
[43 3 3] <18> 14,5 14,7 14,9 14,12 15,10 16,4 16,5 17,2 17,9 17,13 18,8 18,9 19,9 19,11 21,6 24,7 24,8 24,9 
[43 4 0] <3> 17,13 20,19 25,17 
[43 4 1] <2> 21,18 22,17 
[43 4 2] <0> 
[43 4 3] <0> 
[43 5 0] <27> 14,4 14,8 15,8 15,11 15,12 15,17 16,9 16,12 16,14 17,6 17,14 18,9 19,3 19,7 19,8 19,10 20,9 21,9 21,18 22,6 24,4 24,9 25,7 25,16 26,7 26,15 26,19 
[43 5 1] <34> 15,17 16,2 16,7 16,15 17,2 17,12 17,18 18,12 18,18 18,19 19,7 19,8 19,12 20,7 20,9 20,12 20,17 21,8 21,9 21,11 21,12 21,17 22,4 22,6 23,17 24,4 24,7 24,13 24,14 24,18 25,9 25,17 26,8 26,10 
[43 5 2] <43> 14,4 14,5 14,11 14,12 14,14 14,17 15,8 15,10 15,12 15,14 16,11 17,2 17,9 17,12 17,15 17,16 17,18 18,7 18,9 18,10 18,12 18,15 19,8 19,10 19,11 20,4 20,9 20,11 21,7 21,9 21,12 22,6 22,8 23,4 23,9 23,17 24,4 25,6 25,7 25,12 25,17 26,8 26,9 
[43 5 3] <30> 14,15 16,2 16,3 16,4 17,16 18,9 18,12 18,15 19,7 19,18 19,19 20,7 20,9 20,19 21,8 21,9 22,6 22,10 22,15 23,10 23,17 23,19 24,5 24,6 24,9 24,14 25,6 26,7 26,15 26,19 
[43 6 0] <16> 14,3 14,8 15,2 15,6 15,10 15,11 15,16 16,2 16,3 18,6 21,5 21,12 23,8 23,16 24,8 24,16 
[43 6 1] <22> 14,5 14,13 15,2 15,4 15,12 16,2 16,12 16,13 16,18 17,15 18,8 19,3 19,5 19,14 20,12 21,3 21,12 21,18 22,10 23,8 24,16 26,8 
[43 6 2] <20> 14,2 15,2 15,12 16,19 17,10 18,6 18,12 18,16 19,11 21,3 21,7 22,15 23,8 23,13 23,16 23,19 24,5 24,16 25,7 26,4 
[43 6 3] <37> 14,3 14,4 14,10 15,2 15,7 15,10 15,11 16,2 16,3 16,5 16,7 16,8 16,12 16,13 16,18 17,11 17,12 17,15 18,12 18,13 18,17 19,10 19,14 20,12 20,13 20,15 21,12 21,13 21,15 21,17 22,4 22,9 22,13 22,15 23,11 23,16 23,18 
[43 7 0] <17> 14,4 14,5 15,7 16,2 16,6 17,8 19,4 19,5 21,4 22,3 23,3 23,4 23,7 24,5 25,2 26,5 26,6 
[43 7 1] <12> 14,3 15,3 20,6 20,14 21,3 23,2 23,10 24,2 24,3 25,2 25,4 25,6 
[43 7 2] <9> 15,7 17,8 21,4 21,6 23,4 24,12 24,13 26,5 26,14 
[43 7 3] <8> 17,14 22,9 24,2 24,5 24,7 25,4 25,6 25,14 
[44 0 0] <0> 
[44 0 1] <4> 17,7 18,3 18,4 18,8 
[44 0 2] <1> 19,7 
[44 0 3] <0> 
[44 1 0] <0> 
[44 1 1] <0> 
[44 1 2] <0> 
[44 1 3] <0> 
[44 2 0] <15> 16,12 18,12 18,15 18,18 19,13 19,19 20,8 21,11 21,17 23,2 24,10 24,18 25,13 25,18 26,15 
[44 2 1] <13> 15,17 17,15 18,12 18,16 19,10 19,15 21,17 21,18 22,11 23,7 24,13 25,18 26,10 
[44 2 2] <14> 15,17 17,14 17,16 19,13 19,15 20,10 21,19 22,14 22,18 23,9 24,3 24,10 24,15 25,11 
[44 2 3] <12> 14,14 14,15 16,12 17,12 18,16 21,4 21,17 21,18 21,19 24,19 25,10 25,19 
[44 3 0] <19> 14,2 14,3 14,9 14,10 15,2 15,8 15,13 16,2 16,5 18,8 18,9 21,4 21,5 22,9 23,4 23,12 24,2 25,9 26,11 
[44 3 1] <20> 14,3 14,6 14,7 16,2 16,7 17,2 17,3 17,9 17,13 18,3 18,5 20,2 20,3 20,9 20,11 21,6 22,5 24,9 25,5 26,8 
[44 3 2] <11> 14,6 14,7 14,9 15,4 16,6 16,7 17,6 18,3 20,3 21,2 26,11 
[44 3 3] <20> 14,5 14,9 14,11 14,12 15,4 15,10 16,5 17,2 17,9 17,13 18,8 18,9 19,9 19,11 20,5 21,4 21,6 24,3 24,7 24,8 
[44 4 0] <5> 15,8 17,13 20,19 23,19 26,18 
[44 4 1] <4> 21,18 22,17 25,19 26,19 
[44 4 2] <1> 26,19 
[44 4 3] <1> 16,10 
[44 5 0] <41> 14,4 14,8 14,11 14,17 15,10 15,11 15,12 15,17 16,2 16,3 16,5 16,9 16,12 16,13 16,14 17,6 17,14 18,9 19,3 19,7 19,8 19,9 19,10 20,4 20,7 20,9 21,6 21,7 21,18 22,6 23,9 24,4 24,14 25,4 25,7 25,16 25,17 26,7 26,9 26,15 26,19 
[44 5 1] <45> 14,4 15,14 15,17 16,6 16,7 16,9 17,2 17,14 17,18 18,9 18,12 18,18 18,19 19,4 19,7 19,8 19,11 20,2 20,7 20,10 20,11 20,12 20,19 21,8 21,9 21,11 21,12 21,17 22,4 22,15 23,12 23,17 24,4 24,5 24,13 24,17 24,18 25,7 25,8 25,9 25,10 25,17 26,8 26,10 26,15 
[44 5 2] <53> 14,5 14,11 14,12 14,14 14,17 15,8 16,2 16,9 16,11 16,13 17,2 17,9 17,11 17,15 17,16 17,18 17,19 18,7 18,8 18,9 18,10 18,12 18,14 18,15 18,16 19,7 19,8 19,10 19,11 20,4 20,6 20,10 21,4 21,7 21,9 21,12 22,6 22,8 23,4 23,9 23,17 24,3 24,4 24,6 24,15 25,7 25,8 25,12 25,19 26,3 26,5 26,8 26,9 
[44 5 3] <50> 14,3 14,4 14,15 14,17 14,18 15,8 15,10 15,16 15,18 16,2 16,3 16,4 16,14 17,6 17,15 17,19 18,7 18,9 18,12 18,15 19,7 19,18 19,19 20,7 20,8 20,9 20,12 20,13 20,18 20,19 21,8 21,9 21,13 22,6 22,10 22,15 23,9 23,10 23,17 23,19 24,5 24,6 24,9 24,14 25,6 25,19 26,7 26,9 26,13 26,19 
[44 6 0] <26> 14,3 14,8 14,18 15,2 15,5 15,6 15,10 15,11 15,16 15,17 16,2 16,3 16,10 17,5 18,6 19,11 21,5 21,10 21,12 22,8 23,8 23,13 23,16 24,8 24,16 25,16 
[44 6 1] <29> 14,5 14,12 14,13 15,2 15,4 15,12 16,12 16,13 17,6 18,8 19,3 19,5 19,10 19,14 20,11 20,12 21,3 21,7 21,12 21,18 22,10 23,6 23,8 23,11 24,5 24,11 24,16 25,15 26,8 
[44 6 2] <33> 14,2 15,2 15,12 15,18 15,19 16,19 17,5 17,7 17,10 17,16 18,6 18,16 19,11 19,14 21,3 21,5 21,7 21,13 21,17 22,5 22,15 23,8 23,11 23,13 23,16 24,5 24,8 24,16 25,2 25,7 25,16 26,3 26,4 
[44 6 3] <41> 14,4 14,6 14,8 14,10 14,18 15,2 15,7 15,10 15,11 16,2 16,3 16,5 16,7 16,8 16,9 16,12 16,16 17,11 17,12 18,7 18,11 18,12 18,16 18,17 18,19 19,10 19,14 20,10 20,13 20,15 21,12 21,13 21,17 22,4 22,9 22,13 22,15 23,18 24,16 26,8 26,9 
[44 7 0] <28> 14,3 14,4 14,5 14,6 15,7 16,2 16,6 17,4 17,8 19,4 19,5 19,9 20,13 21,4 21,6 22,9 23,2 23,3 23,4 23,5 23,7 24,5 24,6 24,13 25,2 25,4 26,5 26,6 
[44 7 1] <19> 14,3 15,3 16,15 17,5 19,9 20,6 20,14 21,3 21,13 21,14 22,5 23,2 23,10 24,3 24,5 25,2 25,6 26,2 26,6 
[44 7 2] <18> 15,3 15,7 16,2 17,8 21,4 21,6 21,14 23,2 23,4 23,8 23,10 24,5 24,12 24,13 25,10 26,2 26,5 26,14 
[44 7 3] <16> 16,15 17,14 20,2 22,9 23,7 23,9 24,2 24,3 24,5 24,7 25,4 25,6 25,7 25,14 26,6 26,14 
[45 0 0] <1> 23,14 
[45 0 1] <8> 17,6 17,7 18,3 18,4 18,8 21,11 25,18 26,12 
[45 0 2] <2> 19,7 26,15 
[45 0 3] <0> 
[45 1 0] <0> 
[45 1 1] <0> 
[45 1 2] <4> 22,12 23,17 25,14 26,9 
[45 1 3] <1> 26,14 
[45 2 0] <22> 16,12 17,14 18,4 18,15 18,18 19,13 19,19 20,8 21,11 21,17 22,14 23,2 23,7 24,10 24,18 25,8 25,13 25,16 25,18 26,10 26,15 26,19 
[45 2 1] <21> 14,12 15,11 15,17 16,5 16,17 17,15 18,12 19,10 19,13 19,15 20,3 21,17 21,18 22,11 23,7 23,9 23,18 24,13 25,11 26,2 26,10 
[45 2 2] <18> 15,17 17,14 17,16 18,18 19,9 19,13 19,15 20,10 22,14 22,18 22,19 23,9 24,3 24,10 24,15 25,9 25,11 26,11 
[45 2 3] <16> 14,14 16,12 17,12 18,16 21,4 21,18 21,19 23,9 23,11 24,4 24,18 24,19 25,10 25,13 25,18 25,19 
[45 3 0] <30> 14,2 14,3 14,4 14,6 14,8 14,9 14,10 15,2 15,4 15,8 15,13 16,2 16,4 16,5 16,6 16,7 17,6 18,8 19,3 19,7 21,4 21,5 22,6 22,9 23,4 23,12 24,2 26,4 26,10 26,11 
[45 3 1] <30> 14,3 14,7 15,4 15,9 15,10 16,2 16,3 16,7 17,2 17,3 17,9 17,14 18,3 18,5 18,8 19,4 20,2 20,3 20,9 20,11 21,6 21,7 22,5 23,8 23,12 24,7 24,9 25,5 26,8 26,11 
[45 3 2] <19> 14,2 14,4 14,6 14,7 14,9 15,2 15,3 16,6 16,7 17,3 17,6 18,3 18,8 19,11 20,3 21,2 23,5 26,2 26,11 
[45 3 3] <26> 14,3 14,5 14,8 14,9 14,11 14,12 15,4 15,7 15,10 15,12 17,2 17,13 18,2 18,8 18,9 19,9 20,3 20,5 20,9 21,4 21,6 21,13 22,2 24,3 24,8 25,12 
[45 4 0] <10> 15,8 17,13 18,4 19,13 19,18 20,19 23,19 24,2 24,9 26,18 
[45 4 1] <10> 14,9 15,8 19,11 21,18 22,17 23,19 25,18 25,19 26,5 26,19 
[45 4 2] <2> 17,10 26,19 
[45 4 3] <2> 16,10 18,6 
[45 5 0] <52> 14,4 14,11 14,14 14,16 14,17 15,7 15,10 15,11 16,2 16,3 16,4 16,5 16,7 16,9 16,12 16,13 16,14 17,6 17,14 18,2 18,7 18,9 19,3 19,7 19,8 19,9 19,10 19,16 20,4 20,5 20,6 20,7 20,15 21,6 21,7 21,18 22,6 23,9 23,12 23,18 24,3 24,4 24,6 24,14 25,4 25,7 25,16 26,5 26,7 26,9 26,17 26,19 
[45 5 1] <64> 14,2 14,3 14,4 14,10 15,14 16,3 16,6 16,7 16,8 16,9 16,12 17,2 17,10 17,14 17,16 17,18 18,8 18,9 18,12 18,18 18,19 19,4 19,5 19,7 19,8 19,9 19,11 19,17 20,2 20,10 20,11 21,9 21,11 21,12 22,4 22,11 22,15 22,18 23,3 23,4 23,12 23,17 24,4 24,5 24,9 24,10 24,12 24,13 24,15 24,17 25,5 25,7 25,8 25,9 25,10 25,13 25,17 25,19 26,5 26,9 26,10 26,15 26,18 26,19 
[45 5 2] <60> 14,5 14,11 14,12 14,17 15,8 15,15 16,2 16,7 16,9 16,11 16,12 16,13 16,18 17,9 17,11 17,19 18,7 18,8 18,11 18,14 18,16 19,7 19,8 19,9 19,10 19,19 20,3 20,4 20,6 20,7 20,10 21,4 21,6 21,8 22,5 22,6 22,8 23,5 23,8 23,9 23,18 24,3 24,4 24,5 24,6 24,7 24,13 24,15 24,19 25,7 25,8 25,9 25,12 25,19 26,3 26,5 26,8 26,9 26,13 26,15 
[45 5 3] <55> 14,2 14,3 14,4 14,8 14,15 14,17 14,18 15,8 15,10 15,16 15,18 16,2 16,3 16,6 16,7 16,9 16,14 17,6 17,9 17,19 18,7 18,9 18,12 18,19 19,5 19,7 19,10 19,12 20,4 20,7 20,8 20,9 20,12 20,13 20,18 21,13 21,18 22,10 23,8 23,9 24,4 24,5 24,6 24,8 24,9 24,14 25,5 25,6 25,7 25,10 25,16 25,19 26,7 26,9 26,13 
[45 6 0] <31> 14,2 14,9 14,18 15,2 15,5 15,6 15,10 15,11 15,17 16,3 16,4 16,10 17,5 17,13 17,16 17,19 18,5 18,6 19,8 19,11 21,5 21,10 21,12 22,8 23,8 23,9 23,13 24,8 25,7 25,16 26,15 
[45 6 1] <44> 14,5 14,9 14,12 14,13 15,2 15,4 15,7 15,10 15,12 16,6 16,12 16,13 16,14 17,4 17,6 17,7 17,11 17,16 17,19 18,7 18,8 18,12 19,3 19,5 19,8 19,10 20,11 20,12 21,3 21,7 21,12 21,18 22,10 22,15 23,6 23,8 23,11 23,15 24,5 24,11 25,15 25,17 26,7 26,8 
[45 6 2] <48> 14,2 14,16 15,2 15,4 15,12 15,14 15,17 15,18 15,19 16,2 16,4 16,13 16,19 17,5 17,7 17,16 18,6 18,13 19,5 19,7 19,11 19,14 20,11 20,18 21,5 21,7 21,12 21,13 21,17 22,4 22,5 22,7 22,11 23,8 23,11 23,13 24,4 24,5 24,8 25,2 25,7 25,9 25,10 25,16 26,3 26,4 26,5 26,9 
[45 6 3] <42> 14,6 14,8 14,9 14,10 14,18 15,7 15,10 16,2 16,3 16,4 16,5 16,7 16,8 16,9 16,16 17,7 17,11 17,16 18,7 18,10 18,11 18,16 18,18 18,19 19,10 19,13 19,14 20,10 20,11 20,13 21,7 21,12 21,13 21,16 22,4 22,9 22,13 24,16 25,10 25,17 26,8 26,9 
[45 7 0] <33> 14,3 14,4 14,5 14,6 15,4 16,2 16,4 16,5 16,6 17,4 17,8 18,4 19,4 19,5 19,9 19,16 20,2 20,13 21,4 21,6 22,4 22,9 23,2 23,3 23,4 23,5 23,7 24,5 24,6 24,13 25,4 25,6 26,9 
[45 7 1] <29> 14,3 14,6 14,9 15,3 15,7 15,19 16,6 16,15 17,5 17,7 18,4 18,15 19,9 20,5 20,6 20,14 21,13 21,14 22,5 23,6 23,10 23,12 24,3 24,5 24,6 25,2 25,7 26,2 26,6 
[45 7 2] <29> 15,3 15,7 15,10 16,2 17,4 17,8 18,7 19,9 19,10 21,4 21,6 21,11 21,14 22,3 22,4 22,12 23,2 23,4 23,7 23,8 23,10 24,2 24,5 24,12 24,13 25,10 26,2 26,5 26,14 
[45 7 3] <23> 16,9 16,15 17,3 17,14 19,6 20,2 21,2 22,2 22,9 23,7 23,9 23,10 23,15 24,2 24,3 24,6 24,7 25,4 25,6 25,7 25,14 26,6 26,14 
[46 0 0] <7> 17,3 19,14 20,5 21,6 23,13 23,14 25,8 
[46 0 1] <16> 17,6 17,7 18,3 18,4 18,8 20,6 20,9 21,11 22,10 23,12 25,16 25,18 26,9 26,12 26,17 26,19 
[46 0 2] <8> 17,3 19,7 19,9 20,7 22,9 25,8 25,18 26,15 
[46 0 3] <2> 14,14 26,19 
[46 1 0] <7> 14,15 19,10 22,12 23,17 24,10 25,11 25,14 
[46 1 1] <0> 
[46 1 2] <7> 17,2 17,13 21,5 22,12 23,17 25,14 26,9 
[46 1 3] <2> 20,3 26,14 
[46 2 0] <37> 15,7 15,17 16,4 16,12 16,16 17,14 17,16 17,18 18,4 18,15 18,18 19,14 19,15 19,19 20,3 20,8 20,10 22,7 22,9 22,14 22,17 22,18 23,2 23,3 23,7 23,18 24,10 24,17 24,19 25,6 25,8 25,11 25,13 25,16 26,10 26,15 26,19 
[46 2 1] <33> 14,12 15,11 15,14 15,17 16,5 16,12 16,17 16,19 17,15 18,14 19,10 19,13 19,17 20,3 20,6 20,7 21,4 21,17 21,18 22,11 22,17 23,4 23,9 23,18 24,12 24,13 24,16 25,11 25,13 25,17 26,2 26,13 26,16 
[46 2 2] <30> 15,5 15,17 17,9 17,14 17,18 18,7 18,14 18,18 19,9 19,13 19,15 20,10 20,14 20,19 21,4 21,11 22,8 22,14 22,19 23,7 23,9 23,15 23,16 24,3 25,7 25,9 25,11 25,16 26,11 26,18 
[46 2 3] <25> 14,14 14,19 16,4 16,12 16,17 17,16 18,12 18,16 19,14 20,13 20,19 21,4 22,14 23,9 23,11 23,15 24,4 24,18 24,19 25,10 25,13 25,18 25,19 26,10 26,15 
[46 3 0] <29> 14,2 14,4 14,6 14,8 15,4 15,6 15,13 16,2 16,4 16,5 16,6 16,7 16,9 17,6 18,8 19,3 19,7 20,3 20,8 21,5 22,2 22,4 22,6 23,4 23,5 24,2 26,4 26,10 26,11 
[46 3 1] <40> 14,5 14,8 14,11 14,17 15,2 15,4 15,9 15,10 15,11 16,3 16,7 16,14 16,19 17,2 17,3 17,6 17,14 18,3 18,4 18,5 18,8 18,11 18,18 19,4 20,2 20,3 21,6 21,7 21,9 22,2 22,5 22,8 22,12 23,8 23,12 24,7 24,8 24,9 26,8 26,11 
[46 3 2] <25> 14,2 14,4 14,6 14,7 15,2 15,3 15,7 15,8 17,3 17,10 17,18 18,3 18,8 19,11 20,3 20,9 21,2 21,3 22,14 22,18 23,5 23,12 25,3 26,2 26,11 
[46 3 3] <45> 14,3 14,5 14,8 14,9 14,11 15,2 15,3 15,7 15,8 15,9 15,12 16,6 16,7 16,12 16,14 17,6 17,8 17,11 17,14 17,17 18,2 18,7 18,9 18,14 19,9 19,17 19,19 20,3 20,6 20,8 20,9 20,11 21,4 21,6 21,13 22,2 22,12 23,3 23,7 23,8 24,3 25,2 25,12 26,4 26,11 
[46 4 0] <21> 15,7 15,8 17,13 18,4 19,9 19,13 19,16 19,18 20,7 21,14 22,4 22,18 23,12 23,18 24,2 24,9 25,3 25,8 25,19 26,13 26,15 
[46 4 1] <16> 14,9 15,8 15,14 16,11 18,6 19,11 21,18 23,7 23,19 24,17 24,18 25,14 25,18 25,19 26,5 26,19 
[46 4 2] <6> 15,7 17,10 17,13 22,14 23,19 26,19 
[46 4 3] <9> 15,8 16,10 17,10 18,2 18,3 18,6 22,10 24,2 25,11 
[46 5 0] <57> 14,11 14,14 14,16 14,17 15,4 15,7 15,10 15,15 16,2 16,3 16,4 16,5 16,7 16,9 16,13 17,5 17,12 18,2 18,4 18,7 18,9 18,11 18,18 19,9 19,10 19,16 19,17 20,4 20,5 20,6 20,7 20,8 20,10 20,15 21,6 23,6 23,8 23,9 23,12 23,16 23,18 24,3 24,4 24,5 24,6 24,7 24,13 25,4 25,9 25,11 26,3 26,5 26,7 26,8 26,12 26,16 26,17 
[46 5 1] <80> 14,2 14,3 14,4 14,8 14,10 14,13 14,14 14,15 14,16 14,17 14,18 15,10 15,14 15,15 15,16 16,3 16,4 16,6 16,8 16,9 16,12 16,13 17,2 17,10 17,14 17,16 17,19 18,6 18,8 18,12 19,2 19,3 19,4 19,5 19,7 19,8 19,9 19,11 19,17 19,18 20,2 20,3 20,6 20,10 21,9 21,11 22,2 22,3 22,4 22,10 22,11 22,13 22,18 23,3 23,4 23,11 23,12 24,4 24,5 24,6 24,9 24,10 24,12 24,15 24,19 25,5 25,8 25,9 25,10 25,13 25,14 25,16 25,19 26,5 26,7 26,9 26,10 26,15 26,18 26,19 
